batting_team,bowling_team,venue,gender,runs_y,result_first_innings
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Southern Brave,Oval Invincibles,The Kia Oval,male,137,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Trent Rockets,Birmingham Phoenix,Edgbaston,male,145,0
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Manchester Originals,Welsh Fire,Emirates Old Trafford,male,149,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Trent Rockets,Oval Invincibles,Trent Bridge,male,181,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
