batting_team,bowling_team,venue,gender,current_score,balls_bowled,balls_left,wickets_left,crr,runs_remaining
London Spirit,Manchester Originals,Lords,male,75,52,48,8,7.21,85
London Spirit,Manchester Originals,Lords,male,76,53,47,8,7.17,84
London Spirit,Manchester Originals,Lords,male,77,54,46,8,7.13,83
London Spirit,Manchester Originals,Lords,male,77,55,45,8,7.0,83
London Spirit,Manchester Originals,Lords,male,78,56,44,8,6.96,82
London Spirit,Manchester Originals,Lords,male,80,57,43,8,7.02,80
London Spirit,Manchester Originals,Lords,male,82,58,42,8,7.07,78
London Spirit,Manchester Originals,Lords,male,82,59,41,8,6.95,78
London Spirit,Manchester Originals,Lords,male,82,60,40,8,6.83,78
London Spirit,Manchester Originals,Lords,male,88,61,39,8,7.21,72
London Spirit,Manchester Originals,Lords,male,92,62,38,8,7.42,68
London Spirit,Manchester Originals,Lords,male,93,63,37,8,7.38,67
London Spirit,Manchester Originals,Lords,male,94,64,36,8,7.34,66
London Spirit,Manchester Originals,Lords,male,95,65,35,8,7.31,65
London Spirit,Manchester Originals,Lords,male,101,66,34,8,7.65,59
London Spirit,Manchester Originals,Lords,male,102,67,33,8,7.61,58
London Spirit,Manchester Originals,Lords,male,104,68,32,8,7.65,56
London Spirit,Manchester Originals,Lords,male,105,69,31,8,7.61,55
London Spirit,Manchester Originals,Lords,male,105,70,30,7,7.5,55
London Spirit,Manchester Originals,Lords,male,106,71,29,7,7.46,54
London Spirit,Manchester Originals,Lords,male,107,72,28,7,7.43,53
London Spirit,Manchester Originals,Lords,male,107,73,27,7,7.33,53
London Spirit,Manchester Originals,Lords,male,107,74,26,7,7.23,53
London Spirit,Manchester Originals,Lords,male,107,75,25,7,7.13,53
London Spirit,Manchester Originals,Lords,male,108,76,24,7,7.11,52
London Spirit,Manchester Originals,Lords,male,110,77,23,7,7.14,50
London Spirit,Manchester Originals,Lords,male,111,78,22,7,7.12,49
London Spirit,Manchester Originals,Lords,male,111,79,21,6,7.03,49
London Spirit,Manchester Originals,Lords,male,112,80,20,6,7.0,48
London Spirit,Manchester Originals,Lords,male,113,81,19,6,6.98,47
London Spirit,Manchester Originals,Lords,male,119,82,18,6,7.26,41
London Spirit,Manchester Originals,Lords,male,120,83,17,6,7.23,40
London Spirit,Manchester Originals,Lords,male,120,84,16,5,7.14,40
London Spirit,Manchester Originals,Lords,male,120,85,15,5,7.06,40
London Spirit,Manchester Originals,Lords,male,124,86,14,5,7.21,36
London Spirit,Manchester Originals,Lords,male,128,87,13,5,7.36,32
London Spirit,Manchester Originals,Lords,male,128,88,12,5,7.27,32
London Spirit,Manchester Originals,Lords,male,129,89,11,5,7.25,31
London Spirit,Manchester Originals,Lords,male,130,90,10,5,7.22,30
London Spirit,Manchester Originals,Lords,male,136,91,9,5,7.47,24
London Spirit,Manchester Originals,Lords,male,136,91,9,4,7.47,24
London Spirit,Manchester Originals,Lords,male,138,92,8,4,7.5,22
London Spirit,Manchester Originals,Lords,male,139,93,7,4,7.47,21
London Spirit,Manchester Originals,Lords,male,140,94,6,4,7.45,20
London Spirit,Manchester Originals,Lords,male,144,95,5,4,7.58,16
London Spirit,Manchester Originals,Lords,male,145,96,4,4,7.55,15
London Spirit,Manchester Originals,Lords,male,146,96,4,4,7.6,14
London Spirit,Manchester Originals,Lords,male,152,97,3,4,7.84,8
London Spirit,Manchester Originals,Lords,male,153,98,2,4,7.81,7
London Spirit,Manchester Originals,Lords,male,154,99,1,4,7.78,6
Northern Superchargers,Trent Rockets,Headingley,male,0,1,99,9,0.0,152
Northern Superchargers,Trent Rockets,Headingley,male,1,2,98,9,2.5,151
Northern Superchargers,Trent Rockets,Headingley,male,2,3,97,9,3.33,150
Northern Superchargers,Trent Rockets,Headingley,male,3,4,96,9,3.75,149
Northern Superchargers,Trent Rockets,Headingley,male,9,5,95,9,9.0,143
Northern Superchargers,Trent Rockets,Headingley,male,9,6,94,9,7.5,143
Northern Superchargers,Trent Rockets,Headingley,male,9,7,93,9,6.43,143
Northern Superchargers,Trent Rockets,Headingley,male,13,8,92,9,8.12,139
Northern Superchargers,Trent Rockets,Headingley,male,14,6,94,9,11.67,138
Northern Superchargers,Trent Rockets,Headingley,male,14,7,93,9,10.0,138
Northern Superchargers,Trent Rockets,Headingley,male,14,8,92,8,8.75,138
Northern Superchargers,Trent Rockets,Headingley,male,15,9,91,8,8.33,137
Northern Superchargers,Trent Rockets,Headingley,male,15,10,90,8,7.5,137
Northern Superchargers,Trent Rockets,Headingley,male,19,11,89,8,8.64,133
Northern Superchargers,Trent Rockets,Headingley,male,23,12,88,8,9.58,129
Northern Superchargers,Trent Rockets,Headingley,male,23,13,87,8,8.85,129
Northern Superchargers,Trent Rockets,Headingley,male,24,14,86,8,8.57,128
Northern Superchargers,Trent Rockets,Headingley,male,24,15,85,8,8.0,128
Northern Superchargers,Trent Rockets,Headingley,male,24,16,84,8,7.5,128
Northern Superchargers,Trent Rockets,Headingley,male,28,17,83,8,8.24,124
Northern Superchargers,Trent Rockets,Headingley,male,28,18,82,7,7.78,124
Northern Superchargers,Trent Rockets,Headingley,male,28,19,81,7,7.37,124
Northern Superchargers,Trent Rockets,Headingley,male,28,20,80,7,7.0,124
Northern Superchargers,Trent Rockets,Headingley,male,29,21,79,7,6.9,123
Northern Superchargers,Trent Rockets,Headingley,male,30,22,78,7,6.82,122
Northern Superchargers,Trent Rockets,Headingley,male,34,23,77,7,7.39,118
Northern Superchargers,Trent Rockets,Headingley,male,34,24,76,7,7.08,118
Northern Superchargers,Trent Rockets,Headingley,male,35,25,75,7,7.0,117
Northern Superchargers,Trent Rockets,Headingley,male,36,26,74,7,6.92,116
Northern Superchargers,Trent Rockets,Headingley,male,37,27,73,7,6.85,115
Northern Superchargers,Trent Rockets,Headingley,male,39,28,72,7,6.96,113
Northern Superchargers,Trent Rockets,Headingley,male,40,29,71,7,6.9,112
Northern Superchargers,Trent Rockets,Headingley,male,41,30,70,7,6.83,111
Northern Superchargers,Trent Rockets,Headingley,male,41,31,69,6,6.61,111
Northern Superchargers,Trent Rockets,Headingley,male,41,31,69,6,6.61,111
Northern Superchargers,Trent Rockets,Headingley,male,42,32,68,6,6.56,110
Northern Superchargers,Trent Rockets,Headingley,male,43,33,67,6,6.52,109
Northern Superchargers,Trent Rockets,Headingley,male,43,34,66,6,6.32,109
Northern Superchargers,Trent Rockets,Headingley,male,44,35,65,6,6.29,108
Northern Superchargers,Trent Rockets,Headingley,male,44,36,64,6,6.11,108
Northern Superchargers,Trent Rockets,Headingley,male,45,37,63,6,6.08,107
Northern Superchargers,Trent Rockets,Headingley,male,49,38,62,6,6.45,103
Northern Superchargers,Trent Rockets,Headingley,male,50,39,61,6,6.41,102
Northern Superchargers,Trent Rockets,Headingley,male,51,40,60,6,6.38,101
Northern Superchargers,Trent Rockets,Headingley,male,52,41,59,6,6.34,100
Northern Superchargers,Trent Rockets,Headingley,male,53,42,58,6,6.31,99
Northern Superchargers,Trent Rockets,Headingley,male,57,43,57,6,6.63,95
Northern Superchargers,Trent Rockets,Headingley,male,59,44,56,6,6.7,93
Northern Superchargers,Trent Rockets,Headingley,male,60,45,55,6,6.67,92
Northern Superchargers,Trent Rockets,Headingley,male,60,46,54,6,6.52,92
Northern Superchargers,Trent Rockets,Headingley,male,60,47,53,5,6.38,92
Northern Superchargers,Trent Rockets,Headingley,male,61,48,52,5,6.35,91
Northern Superchargers,Trent Rockets,Headingley,male,62,49,51,5,6.33,90
Northern Superchargers,Trent Rockets,Headingley,male,64,50,50,5,6.4,88
Northern Superchargers,Trent Rockets,Headingley,male,65,51,49,5,6.37,87
Northern Superchargers,Trent Rockets,Headingley,male,66,51,49,5,6.47,86
Northern Superchargers,Trent Rockets,Headingley,male,68,52,48,5,6.54,84
Northern Superchargers,Trent Rockets,Headingley,male,68,53,47,4,6.42,84
Northern Superchargers,Trent Rockets,Headingley,male,69,54,46,4,6.39,83
Northern Superchargers,Trent Rockets,Headingley,male,70,55,45,4,6.36,82
Northern Superchargers,Trent Rockets,Headingley,male,71,56,44,4,6.34,81
Northern Superchargers,Trent Rockets,Headingley,male,72,57,43,4,6.32,80
Northern Superchargers,Trent Rockets,Headingley,male,78,58,42,4,6.72,74
Northern Superchargers,Trent Rockets,Headingley,male,78,59,41,4,6.61,74
Northern Superchargers,Trent Rockets,Headingley,male,78,60,40,4,6.5,74
Northern Superchargers,Trent Rockets,Headingley,male,79,61,39,4,6.48,73
Northern Superchargers,Trent Rockets,Headingley,male,80,62,38,4,6.45,72
Northern Superchargers,Trent Rockets,Headingley,male,81,63,37,4,6.43,71
Northern Superchargers,Trent Rockets,Headingley,male,82,64,36,4,6.41,70
Northern Superchargers,Trent Rockets,Headingley,male,83,65,35,4,6.38,69
Northern Superchargers,Trent Rockets,Headingley,male,84,66,34,4,6.36,68
Northern Superchargers,Trent Rockets,Headingley,male,85,67,33,4,6.34,67
Northern Superchargers,Trent Rockets,Headingley,male,86,68,32,4,6.32,66
Northern Superchargers,Trent Rockets,Headingley,male,86,69,31,4,6.23,66
Northern Superchargers,Trent Rockets,Headingley,male,87,70,30,4,6.21,65
Northern Superchargers,Trent Rockets,Headingley,male,88,71,29,4,6.2,64
Northern Superchargers,Trent Rockets,Headingley,male,88,72,28,4,6.11,64
Northern Superchargers,Trent Rockets,Headingley,male,89,73,27,4,6.1,63
Northern Superchargers,Trent Rockets,Headingley,male,90,74,26,4,6.08,62
Northern Superchargers,Trent Rockets,Headingley,male,91,75,25,4,6.07,61
Northern Superchargers,Trent Rockets,Headingley,male,92,76,24,4,6.05,60
Northern Superchargers,Trent Rockets,Headingley,male,98,77,23,4,6.36,54
Northern Superchargers,Trent Rockets,Headingley,male,99,76,24,4,6.51,53
Northern Superchargers,Trent Rockets,Headingley,male,103,77,23,4,6.69,49
Northern Superchargers,Trent Rockets,Headingley,male,104,78,22,4,6.67,48
Northern Superchargers,Trent Rockets,Headingley,male,106,79,21,4,6.71,46
Northern Superchargers,Trent Rockets,Headingley,male,108,80,20,4,6.75,44
Northern Superchargers,Trent Rockets,Headingley,male,109,81,19,4,6.73,43
Northern Superchargers,Trent Rockets,Headingley,male,109,81,19,4,6.73,43
Northern Superchargers,Trent Rockets,Headingley,male,115,82,18,4,7.01,37
Northern Superchargers,Trent Rockets,Headingley,male,115,83,17,4,6.93,37
Northern Superchargers,Trent Rockets,Headingley,male,116,84,16,4,6.9,36
Northern Superchargers,Trent Rockets,Headingley,male,117,85,15,4,6.88,35
Northern Superchargers,Trent Rockets,Headingley,male,121,86,14,4,7.03,31
Northern Superchargers,Trent Rockets,Headingley,male,122,87,13,4,7.01,30
Northern Superchargers,Trent Rockets,Headingley,male,124,88,12,4,7.05,28
Northern Superchargers,Trent Rockets,Headingley,male,130,89,11,4,7.3,22
Northern Superchargers,Trent Rockets,Headingley,male,131,90,10,4,7.28,21
Northern Superchargers,Trent Rockets,Headingley,male,133,91,9,4,7.31,19
Northern Superchargers,Trent Rockets,Headingley,male,134,92,8,4,7.28,18
Northern Superchargers,Trent Rockets,Headingley,male,138,93,7,4,7.42,14
Northern Superchargers,Trent Rockets,Headingley,male,138,94,6,4,7.34,14
Northern Superchargers,Trent Rockets,Headingley,male,144,95,5,4,7.58,8
Northern Superchargers,Trent Rockets,Headingley,male,145,96,4,4,7.55,7
Northern Superchargers,Trent Rockets,Headingley,male,151,97,3,4,7.78,1
Northern Superchargers,Trent Rockets,Headingley,male,151,98,2,3,7.7,1
Northern Superchargers,Trent Rockets,Headingley,male,152,99,1,3,7.68,0
Birmingham Phoenix,Southern Brave,Edgbaston,male,4,1,99,10,20.0,172
Birmingham Phoenix,Southern Brave,Edgbaston,male,4,2,98,10,10.0,172
Birmingham Phoenix,Southern Brave,Edgbaston,male,6,3,97,10,10.0,170
Birmingham Phoenix,Southern Brave,Edgbaston,male,7,4,96,10,8.75,169
Birmingham Phoenix,Southern Brave,Edgbaston,male,11,5,95,10,11.0,165
Birmingham Phoenix,Southern Brave,Edgbaston,male,11,6,94,10,9.17,165
Birmingham Phoenix,Southern Brave,Edgbaston,male,12,7,93,10,8.57,164
Birmingham Phoenix,Southern Brave,Edgbaston,male,13,8,92,10,8.12,163
Birmingham Phoenix,Southern Brave,Edgbaston,male,13,9,91,10,7.22,163
Birmingham Phoenix,Southern Brave,Edgbaston,male,14,10,90,10,7.0,162
Birmingham Phoenix,Southern Brave,Edgbaston,male,14,11,89,10,6.36,162
Birmingham Phoenix,Southern Brave,Edgbaston,male,16,12,88,10,6.67,160
Birmingham Phoenix,Southern Brave,Edgbaston,male,20,13,87,10,7.69,156
Birmingham Phoenix,Southern Brave,Edgbaston,male,21,14,86,10,7.5,155
Birmingham Phoenix,Southern Brave,Edgbaston,male,22,15,85,10,7.33,154
Birmingham Phoenix,Southern Brave,Edgbaston,male,26,16,84,10,8.12,150
Birmingham Phoenix,Southern Brave,Edgbaston,male,26,17,83,10,7.65,150
Birmingham Phoenix,Southern Brave,Edgbaston,male,31,18,82,10,8.61,145
Birmingham Phoenix,Southern Brave,Edgbaston,male,31,19,81,9,8.16,145
Birmingham Phoenix,Southern Brave,Edgbaston,male,31,20,80,9,7.75,145
Birmingham Phoenix,Southern Brave,Edgbaston,male,31,21,79,9,7.38,145
Birmingham Phoenix,Southern Brave,Edgbaston,male,32,21,79,9,7.62,144
Birmingham Phoenix,Southern Brave,Edgbaston,male,36,22,78,9,8.18,140
Birmingham Phoenix,Southern Brave,Edgbaston,male,42,23,77,9,9.13,134
Birmingham Phoenix,Southern Brave,Edgbaston,male,42,24,76,9,8.75,134
Birmingham Phoenix,Southern Brave,Edgbaston,male,46,25,75,9,9.2,130
Birmingham Phoenix,Southern Brave,Edgbaston,male,47,26,74,9,9.04,129
Birmingham Phoenix,Southern Brave,Edgbaston,male,48,27,73,9,8.89,128
Birmingham Phoenix,Southern Brave,Edgbaston,male,48,28,72,9,8.57,128
Birmingham Phoenix,Southern Brave,Edgbaston,male,49,29,71,9,8.45,127
Birmingham Phoenix,Southern Brave,Edgbaston,male,53,30,70,9,8.83,123
Birmingham Phoenix,Southern Brave,Edgbaston,male,53,31,69,9,8.55,123
Birmingham Phoenix,Southern Brave,Edgbaston,male,54,32,68,9,8.44,122
Birmingham Phoenix,Southern Brave,Edgbaston,male,56,33,67,9,8.48,120
Birmingham Phoenix,Southern Brave,Edgbaston,male,56,34,66,9,8.24,120
Birmingham Phoenix,Southern Brave,Edgbaston,male,57,35,65,9,8.14,119
Birmingham Phoenix,Southern Brave,Edgbaston,male,57,36,64,8,7.92,119
Birmingham Phoenix,Southern Brave,Edgbaston,male,58,37,63,8,7.84,118
Birmingham Phoenix,Southern Brave,Edgbaston,male,58,38,62,8,7.63,118
Birmingham Phoenix,Southern Brave,Edgbaston,male,62,39,61,8,7.95,114
Birmingham Phoenix,Southern Brave,Edgbaston,male,66,40,60,8,8.25,110
Birmingham Phoenix,Southern Brave,Edgbaston,male,66,41,59,8,8.05,110
Birmingham Phoenix,Southern Brave,Edgbaston,male,66,42,58,8,7.86,110
Birmingham Phoenix,Southern Brave,Edgbaston,male,66,43,57,8,7.67,110
Birmingham Phoenix,Southern Brave,Edgbaston,male,67,44,56,8,7.61,109
Birmingham Phoenix,Southern Brave,Edgbaston,male,68,45,55,8,7.56,108
Birmingham Phoenix,Southern Brave,Edgbaston,male,70,46,54,8,7.61,106
Birmingham Phoenix,Southern Brave,Edgbaston,male,72,46,54,8,7.83,104
Birmingham Phoenix,Southern Brave,Edgbaston,male,78,47,53,8,8.3,98
Birmingham Phoenix,Southern Brave,Edgbaston,male,80,48,52,8,8.33,96
Birmingham Phoenix,Southern Brave,Edgbaston,male,86,49,51,8,8.78,90
Birmingham Phoenix,Southern Brave,Edgbaston,male,87,50,50,8,8.7,89
Birmingham Phoenix,Southern Brave,Edgbaston,male,87,51,49,8,8.53,89
Birmingham Phoenix,Southern Brave,Edgbaston,male,87,51,49,8,8.53,89
Birmingham Phoenix,Southern Brave,Edgbaston,male,91,52,48,8,8.75,85
Birmingham Phoenix,Southern Brave,Edgbaston,male,92,53,47,8,8.68,84
Birmingham Phoenix,Southern Brave,Edgbaston,male,92,54,46,8,8.52,84
Birmingham Phoenix,Southern Brave,Edgbaston,male,98,55,45,8,8.91,78
Birmingham Phoenix,Southern Brave,Edgbaston,male,98,56,44,8,8.75,78
Birmingham Phoenix,Southern Brave,Edgbaston,male,100,57,43,8,8.77,76
Birmingham Phoenix,Southern Brave,Edgbaston,male,101,58,42,8,8.71,75
Birmingham Phoenix,Southern Brave,Edgbaston,male,107,59,41,8,9.07,69
Birmingham Phoenix,Southern Brave,Edgbaston,male,108,60,40,8,9.0,68
Birmingham Phoenix,Southern Brave,Edgbaston,male,108,61,39,8,8.85,68
Birmingham Phoenix,Southern Brave,Edgbaston,male,109,62,38,8,8.79,67
Birmingham Phoenix,Southern Brave,Edgbaston,male,111,63,37,8,8.81,65
Birmingham Phoenix,Southern Brave,Edgbaston,male,115,64,36,8,8.98,61
Birmingham Phoenix,Southern Brave,Edgbaston,male,115,65,35,8,8.85,61
Birmingham Phoenix,Southern Brave,Edgbaston,male,117,66,34,8,8.86,59
Birmingham Phoenix,Southern Brave,Edgbaston,male,117,67,33,8,8.73,59
Birmingham Phoenix,Southern Brave,Edgbaston,male,118,68,32,8,8.68,58
Birmingham Phoenix,Southern Brave,Edgbaston,male,118,69,31,8,8.55,58
Birmingham Phoenix,Southern Brave,Edgbaston,male,119,70,30,8,8.5,57
Birmingham Phoenix,Southern Brave,Edgbaston,male,119,71,29,8,8.38,57
Birmingham Phoenix,Southern Brave,Edgbaston,male,120,72,28,8,8.33,56
Birmingham Phoenix,Southern Brave,Edgbaston,male,120,73,27,8,8.22,56
Birmingham Phoenix,Southern Brave,Edgbaston,male,122,74,26,8,8.24,54
Birmingham Phoenix,Southern Brave,Edgbaston,male,128,75,25,8,8.53,48
Birmingham Phoenix,Southern Brave,Edgbaston,male,129,76,24,8,8.49,47
Birmingham Phoenix,Southern Brave,Edgbaston,male,130,76,24,8,8.55,46
Birmingham Phoenix,Southern Brave,Edgbaston,male,136,77,23,8,8.83,40
Birmingham Phoenix,Southern Brave,Edgbaston,male,137,78,22,8,8.78,39
Birmingham Phoenix,Southern Brave,Edgbaston,male,137,79,21,8,8.67,39
Birmingham Phoenix,Southern Brave,Edgbaston,male,137,80,20,7,8.56,39
Birmingham Phoenix,Southern Brave,Edgbaston,male,141,81,19,7,8.7,35
Birmingham Phoenix,Southern Brave,Edgbaston,male,142,82,18,7,8.66,34
Birmingham Phoenix,Southern Brave,Edgbaston,male,143,83,17,7,8.61,33
Birmingham Phoenix,Southern Brave,Edgbaston,male,144,84,16,7,8.57,32
Birmingham Phoenix,Southern Brave,Edgbaston,male,145,85,15,7,8.53,31
Birmingham Phoenix,Southern Brave,Edgbaston,male,146,86,14,7,8.49,30
Birmingham Phoenix,Southern Brave,Edgbaston,male,152,87,13,7,8.74,24
Birmingham Phoenix,Southern Brave,Edgbaston,male,153,88,12,7,8.69,23
Birmingham Phoenix,Southern Brave,Edgbaston,male,155,89,11,7,8.71,21
Birmingham Phoenix,Southern Brave,Edgbaston,male,156,90,10,7,8.67,20
Birmingham Phoenix,Southern Brave,Edgbaston,male,157,91,9,7,8.63,19
Birmingham Phoenix,Southern Brave,Edgbaston,male,158,92,8,7,8.59,18
Birmingham Phoenix,Southern Brave,Edgbaston,male,162,93,7,7,8.71,14
Birmingham Phoenix,Southern Brave,Edgbaston,male,168,94,6,7,8.94,8
Birmingham Phoenix,Southern Brave,Edgbaston,male,169,95,5,7,8.89,7
Birmingham Phoenix,Southern Brave,Edgbaston,male,169,96,4,6,8.8,7
Birmingham Phoenix,Southern Brave,Edgbaston,male,170,97,3,6,8.76,6
Birmingham Phoenix,Southern Brave,Edgbaston,male,174,98,2,6,8.88,2
Birmingham Phoenix,Southern Brave,Edgbaston,male,176,99,1,6,8.89,0
Northern Superchargers,Oval Invincibles,The Kia Oval,male,0,1,99,10,0.0,157
Northern Superchargers,Oval Invincibles,The Kia Oval,male,1,2,98,10,2.5,156
Northern Superchargers,Oval Invincibles,The Kia Oval,male,1,3,97,10,1.67,156
Northern Superchargers,Oval Invincibles,The Kia Oval,male,1,4,96,10,1.25,156
Northern Superchargers,Oval Invincibles,The Kia Oval,male,1,5,95,10,1.0,156
Northern Superchargers,Oval Invincibles,The Kia Oval,male,2,6,94,10,1.67,155
Northern Superchargers,Oval Invincibles,The Kia Oval,male,4,7,93,10,2.86,153
Northern Superchargers,Oval Invincibles,The Kia Oval,male,5,8,92,10,3.12,152
Northern Superchargers,Oval Invincibles,The Kia Oval,male,5,9,91,10,2.78,152
Northern Superchargers,Oval Invincibles,The Kia Oval,male,11,10,90,10,5.5,146
Northern Superchargers,Oval Invincibles,The Kia Oval,male,17,11,89,10,7.73,140
Northern Superchargers,Oval Invincibles,The Kia Oval,male,23,12,88,10,9.58,134
Northern Superchargers,Oval Invincibles,The Kia Oval,male,29,13,87,10,11.15,128
Northern Superchargers,Oval Invincibles,The Kia Oval,male,35,14,86,10,12.5,122
Northern Superchargers,Oval Invincibles,The Kia Oval,male,36,15,85,10,12.0,121
Northern Superchargers,Oval Invincibles,The Kia Oval,male,37,16,84,10,11.56,120
Northern Superchargers,Oval Invincibles,The Kia Oval,male,38,17,83,10,11.18,119
Northern Superchargers,Oval Invincibles,The Kia Oval,male,38,18,82,10,10.56,119
Northern Superchargers,Oval Invincibles,The Kia Oval,male,39,19,81,10,10.26,118
Northern Superchargers,Oval Invincibles,The Kia Oval,male,45,20,80,10,11.25,112
Northern Superchargers,Oval Invincibles,The Kia Oval,male,45,21,79,9,10.71,112
Northern Superchargers,Oval Invincibles,The Kia Oval,male,45,22,78,9,10.23,112
Northern Superchargers,Oval Invincibles,The Kia Oval,male,45,23,77,9,9.78,112
Northern Superchargers,Oval Invincibles,The Kia Oval,male,46,24,76,9,9.58,111
Northern Superchargers,Oval Invincibles,The Kia Oval,male,47,25,75,9,9.4,110
Northern Superchargers,Oval Invincibles,The Kia Oval,male,47,26,74,9,9.04,110
Northern Superchargers,Oval Invincibles,The Kia Oval,male,47,27,73,9,8.7,110
Northern Superchargers,Oval Invincibles,The Kia Oval,male,51,28,72,9,9.11,106
Northern Superchargers,Oval Invincibles,The Kia Oval,male,51,29,71,9,8.79,106
Northern Superchargers,Oval Invincibles,The Kia Oval,male,52,30,70,9,8.67,105
Northern Superchargers,Oval Invincibles,The Kia Oval,male,53,31,69,9,8.55,104
Northern Superchargers,Oval Invincibles,The Kia Oval,male,59,32,68,9,9.22,98
Northern Superchargers,Oval Invincibles,The Kia Oval,male,60,33,67,9,9.09,97
Northern Superchargers,Oval Invincibles,The Kia Oval,male,60,34,66,9,8.82,97
Northern Superchargers,Oval Invincibles,The Kia Oval,male,62,35,65,9,8.86,95
Northern Superchargers,Oval Invincibles,The Kia Oval,male,63,36,64,9,8.75,94
Northern Superchargers,Oval Invincibles,The Kia Oval,male,67,37,63,9,9.05,90
Northern Superchargers,Oval Invincibles,The Kia Oval,male,68,38,62,9,8.95,89
Northern Superchargers,Oval Invincibles,The Kia Oval,male,68,39,61,9,8.72,89
Northern Superchargers,Oval Invincibles,The Kia Oval,male,72,40,60,9,9.0,85
Northern Superchargers,Oval Invincibles,The Kia Oval,male,76,41,59,9,9.27,81
Northern Superchargers,Oval Invincibles,The Kia Oval,male,77,42,58,9,9.17,80
Northern Superchargers,Oval Invincibles,The Kia Oval,male,78,43,57,9,9.07,79
Northern Superchargers,Oval Invincibles,The Kia Oval,male,78,44,56,9,8.86,79
Northern Superchargers,Oval Invincibles,The Kia Oval,male,79,45,55,9,8.78,78
Northern Superchargers,Oval Invincibles,The Kia Oval,male,79,46,54,9,8.59,78
Northern Superchargers,Oval Invincibles,The Kia Oval,male,80,47,53,9,8.51,77
Northern Superchargers,Oval Invincibles,The Kia Oval,male,84,48,52,9,8.75,73
Northern Superchargers,Oval Invincibles,The Kia Oval,male,85,49,51,9,8.67,72
Northern Superchargers,Oval Invincibles,The Kia Oval,male,86,50,50,9,8.6,71
Northern Superchargers,Oval Invincibles,The Kia Oval,male,86,51,49,8,8.43,71
Northern Superchargers,Oval Invincibles,The Kia Oval,male,87,52,48,8,8.37,70
Northern Superchargers,Oval Invincibles,The Kia Oval,male,87,53,47,8,8.21,70
Northern Superchargers,Oval Invincibles,The Kia Oval,male,87,54,46,8,8.06,70
Northern Superchargers,Oval Invincibles,The Kia Oval,male,88,55,45,8,8.0,69
Northern Superchargers,Oval Invincibles,The Kia Oval,male,88,56,44,8,7.86,69
Northern Superchargers,Oval Invincibles,The Kia Oval,male,89,57,43,8,7.81,68
Northern Superchargers,Oval Invincibles,The Kia Oval,male,90,58,42,8,7.76,67
Northern Superchargers,Oval Invincibles,The Kia Oval,male,90,59,41,8,7.63,67
Northern Superchargers,Oval Invincibles,The Kia Oval,male,91,60,40,8,7.58,66
Northern Superchargers,Oval Invincibles,The Kia Oval,male,92,61,39,8,7.54,65
Northern Superchargers,Oval Invincibles,The Kia Oval,male,93,62,38,8,7.5,64
Northern Superchargers,Oval Invincibles,The Kia Oval,male,93,63,37,8,7.38,64
Northern Superchargers,Oval Invincibles,The Kia Oval,male,94,64,36,8,7.34,63
Northern Superchargers,Oval Invincibles,The Kia Oval,male,95,65,35,8,7.31,62
Northern Superchargers,Oval Invincibles,The Kia Oval,male,101,66,34,8,7.65,56
Northern Superchargers,Oval Invincibles,The Kia Oval,male,102,67,33,8,7.61,55
Northern Superchargers,Oval Invincibles,The Kia Oval,male,104,68,32,8,7.65,53
Northern Superchargers,Oval Invincibles,The Kia Oval,male,110,69,31,8,7.97,47
Northern Superchargers,Oval Invincibles,The Kia Oval,male,111,70,30,8,7.93,46
Northern Superchargers,Oval Invincibles,The Kia Oval,male,117,71,29,8,8.24,40
Northern Superchargers,Oval Invincibles,The Kia Oval,male,117,72,28,7,8.12,40
Northern Superchargers,Oval Invincibles,The Kia Oval,male,118,73,27,7,8.08,39
Northern Superchargers,Oval Invincibles,The Kia Oval,male,119,74,26,7,8.04,38
Northern Superchargers,Oval Invincibles,The Kia Oval,male,123,75,25,7,8.2,34
Northern Superchargers,Oval Invincibles,The Kia Oval,male,125,76,24,7,8.22,32
Northern Superchargers,Oval Invincibles,The Kia Oval,male,127,77,23,7,8.25,30
Northern Superchargers,Oval Invincibles,The Kia Oval,male,128,78,22,7,8.21,29
Northern Superchargers,Oval Invincibles,The Kia Oval,male,129,79,21,7,8.16,28
Northern Superchargers,Oval Invincibles,The Kia Oval,male,129,80,20,7,8.06,28
Northern Superchargers,Oval Invincibles,The Kia Oval,male,129,81,19,6,7.96,28
Northern Superchargers,Oval Invincibles,The Kia Oval,male,129,82,18,5,7.87,28
Northern Superchargers,Oval Invincibles,The Kia Oval,male,130,83,17,5,7.83,27
Northern Superchargers,Oval Invincibles,The Kia Oval,male,131,84,16,5,7.8,26
Northern Superchargers,Oval Invincibles,The Kia Oval,male,131,85,15,5,7.71,26
Northern Superchargers,Oval Invincibles,The Kia Oval,male,132,86,14,5,7.67,25
Northern Superchargers,Oval Invincibles,The Kia Oval,male,133,87,13,5,7.64,24
Northern Superchargers,Oval Invincibles,The Kia Oval,male,134,88,12,5,7.61,23
Northern Superchargers,Oval Invincibles,The Kia Oval,male,136,89,11,5,7.64,21
Northern Superchargers,Oval Invincibles,The Kia Oval,male,136,90,10,4,7.56,21
Northern Superchargers,Oval Invincibles,The Kia Oval,male,137,91,9,4,7.53,20
Northern Superchargers,Oval Invincibles,The Kia Oval,male,138,92,8,4,7.5,19
Northern Superchargers,Oval Invincibles,The Kia Oval,male,138,93,7,3,7.42,19
Northern Superchargers,Oval Invincibles,The Kia Oval,male,139,94,6,3,7.39,18
