batting_team,bowling_team,venue,gender,runs_left,balls_left,wickets_left,target_runs,crr,rrr,result
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,136,80,8,150,3.5,8.5,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,135,79,8,150,3.57,8.54,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,129,78,8,150,4.77,8.27,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,129,77,8,150,4.57,8.38,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,125,76,8,150,5.21,8.22,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,121,75,8,150,5.8,8.07,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,120,74,8,150,5.77,8.11,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,119,73,8,150,5.74,8.15,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,119,72,8,150,5.54,8.26,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,118,71,8,150,5.52,8.31,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,117,70,8,150,5.5,8.36,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,116,69,8,150,5.48,8.41,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,115,68,8,150,5.47,8.46,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,114,67,8,150,5.45,8.51,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,112,66,8,150,5.59,8.48,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,108,65,8,150,6.0,8.31,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,108,64,8,150,5.83,8.44,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,107,63,8,150,5.81,8.49,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,107,62,8,150,5.66,8.63,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,107,61,7,150,5.51,8.77,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,106,60,7,150,5.5,8.83,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,105,59,7,150,5.49,8.9,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,104,58,7,150,5.48,8.97,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,104,57,7,150,5.35,9.12,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,103,56,7,150,5.34,9.2,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,103,55,6,150,5.22,9.36,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,102,54,6,150,5.22,9.44,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,102,53,5,150,5.11,9.62,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,101,52,5,150,5.1,9.71,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,100,51,5,150,5.1,9.8,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,100,50,5,150,5.0,10.0,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,100,49,5,150,4.9,10.2,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,99,49,5,150,5.0,10.1,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,98,48,5,150,5.0,10.21,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,96,47,5,150,5.09,10.21,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,96,46,4,150,5.0,10.43,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,96,45,4,150,4.91,10.67,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,95,44,4,150,4.91,10.8,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,91,43,4,150,5.18,10.58,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,90,42,4,150,5.17,10.71,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,89,41,4,150,5.17,10.85,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,88,40,4,150,5.17,11.0,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,87,39,4,150,5.16,11.15,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,87,39,4,150,5.16,11.15,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,86,38,4,150,5.16,11.32,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,85,37,4,150,5.16,11.49,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,84,36,4,150,5.16,11.67,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,80,35,4,150,5.38,11.43,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,74,34,4,150,5.76,10.88,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,72,33,4,150,5.82,10.91,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,71,32,4,150,5.81,11.09,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,70,31,4,150,5.8,11.29,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,70,30,4,150,5.71,11.67,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,70,29,3,150,5.63,12.07,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,68,28,3,150,5.69,12.14,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,68,27,2,150,5.62,12.59,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,62,26,2,150,5.95,11.92,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,62,25,2,150,5.87,12.4,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,61,24,2,150,5.86,12.71,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,55,23,2,150,6.17,11.96,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,54,22,2,150,6.15,12.27,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,54,21,2,150,6.08,12.86,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,53,20,2,150,6.06,13.25,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,53,19,1,150,5.99,13.95,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,53,18,1,150,5.91,14.72,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,53,17,1,150,5.84,15.59,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,53,16,1,150,5.77,16.56,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,53,15,1,150,5.71,17.67,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,53,14,1,150,5.64,18.93,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,52,13,1,150,5.63,20.0,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,48,12,1,150,5.8,20.0,0
Welsh Fire,Manchester Originals,Emirates Old Trafford,male,48,11,0,150,5.73,21.82,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,181,99,10,182,5.0,9.14,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,180,98,10,182,5.0,9.18,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,180,97,10,182,3.33,9.28,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,179,96,10,182,3.75,9.32,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,179,95,10,182,3.0,9.42,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,178,94,10,182,3.33,9.47,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,174,93,10,182,5.71,9.35,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,173,92,10,182,5.62,9.4,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,173,94,10,182,7.5,9.2,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,172,93,10,182,7.14,9.25,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,171,92,10,182,6.88,9.29,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,170,91,10,182,6.67,9.34,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,169,90,10,182,6.5,9.39,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,168,89,10,182,6.36,9.44,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,168,88,10,182,5.83,9.55,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,164,87,10,182,6.92,9.43,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,158,86,10,182,8.57,9.19,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,157,85,10,182,8.33,9.24,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,153,84,10,182,9.06,9.11,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,153,83,10,182,8.53,9.22,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,153,82,9,182,8.06,9.33,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,152,81,9,182,7.89,9.38,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,151,80,9,182,7.75,9.44,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,150,79,9,182,7.62,9.49,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,148,78,9,182,7.73,9.49,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,148,77,9,182,7.39,9.61,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,147,76,9,182,7.29,9.67,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,146,75,9,182,7.2,9.73,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,145,74,9,182,7.12,9.8,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,145,73,9,182,6.85,9.93,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,145,72,9,182,6.61,10.07,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,145,71,9,182,6.38,10.21,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,141,70,9,182,6.83,10.07,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,140,69,9,182,6.77,10.14,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,140,68,8,182,6.56,10.29,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,140,67,8,182,6.36,10.45,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,140,66,8,182,6.18,10.61,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,140,65,7,182,6.0,10.77,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,139,64,7,182,5.97,10.86,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,138,63,7,182,5.95,10.95,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,138,62,7,182,5.79,11.13,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,138,61,7,182,5.64,11.31,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,137,60,7,182,5.62,11.42,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,136,59,7,182,5.61,11.53,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,134,58,7,182,5.71,11.55,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,133,57,7,182,5.7,11.67,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,132,56,7,182,5.68,11.79,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,131,55,7,182,5.67,11.91,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,130,54,7,182,5.65,12.04,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,129,54,7,182,5.76,11.94,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,128,53,7,182,5.74,12.08,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,124,52,7,182,6.04,11.92,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,123,51,7,182,6.02,12.06,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,119,50,7,182,6.3,11.9,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,118,49,7,182,6.27,12.04,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,114,48,7,182,6.54,11.88,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,112,47,7,182,6.6,11.91,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,111,46,7,182,6.57,12.07,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,110,45,7,182,6.55,12.22,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,106,44,7,182,6.79,12.05,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,105,43,7,182,6.75,12.21,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,104,42,7,182,6.72,12.38,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,104,41,7,182,6.61,12.68,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,104,40,6,182,6.5,13.0,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,103,39,6,182,6.48,13.21,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,103,38,6,182,6.37,13.55,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,102,37,6,182,6.35,13.78,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,98,36,6,182,6.56,13.61,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,97,35,6,182,6.54,13.86,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,95,34,6,182,6.59,13.97,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,91,33,6,182,6.79,13.79,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,90,32,6,182,6.76,14.06,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,90,31,6,182,6.67,14.52,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,88,30,6,182,6.71,14.67,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,88,29,6,182,6.62,15.17,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,87,28,6,182,6.6,15.54,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,86,27,6,182,6.58,15.93,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,85,26,6,182,6.55,16.35,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,79,25,6,182,6.87,15.8,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,77,24,6,182,6.91,16.04,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,75,23,6,182,6.95,16.3,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,74,22,6,182,6.92,16.82,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,72,21,6,182,6.96,17.14,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,66,20,6,182,7.25,16.5,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,66,19,6,182,7.16,17.37,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,64,19,6,182,7.28,16.84,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,63,18,6,182,7.26,17.5,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,63,17,6,182,7.17,18.53,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,62,16,6,182,7.14,19.38,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,58,15,6,182,7.29,19.33,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,57,14,6,182,7.27,20.36,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,55,13,6,182,7.3,21.15,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,54,12,6,182,7.27,22.5,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,54,11,6,182,7.19,24.55,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,53,10,6,182,7.17,26.5,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,49,9,6,182,7.31,27.22,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,48,9,6,182,7.36,26.67,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,44,8,6,182,7.5,27.5,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,43,7,6,182,7.47,30.71,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,37,6,6,182,7.71,30.83,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,35,5,6,182,7.74,35.0,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,29,4,6,182,7.97,36.25,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,28,4,6,182,8.02,35.0,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,28,3,6,182,7.94,46.67,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,28,2,5,182,7.86,70.0,0
Oval Invincibles,Trent Rockets,Trent Bridge,male,27,1,5,182,7.83,135.0,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,189,99,10,189,0.0,9.55,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,188,98,10,189,2.5,9.59,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,188,97,10,189,1.67,9.69,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,187,96,10,189,2.5,9.74,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,186,95,10,189,3.0,9.79,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,182,94,10,189,5.83,9.68,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,181,93,10,189,5.71,9.73,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,179,92,10,189,6.25,9.73,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,177,91,10,189,6.67,9.73,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,173,90,10,189,8.0,9.61,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,173,89,10,189,7.27,9.72,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,173,88,10,189,6.67,9.83,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,167,89,10,189,10.0,9.38,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,166,88,10,189,9.58,9.43,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,162,87,10,189,10.38,9.31,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,161,86,10,189,10.0,9.36,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,157,85,10,189,10.67,9.24,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,153,84,10,189,11.25,9.11,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,153,83,9,189,10.59,9.22,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,152,82,9,189,10.28,9.27,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,151,81,9,189,10.0,9.32,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,151,80,9,189,9.5,9.44,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,151,79,9,189,9.05,9.56,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,147,78,9,189,9.55,9.42,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,145,77,9,189,9.57,9.42,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,144,76,9,189,9.38,9.47,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,144,75,8,189,9.0,9.6,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,144,74,8,189,8.65,9.73,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,143,73,8,189,8.52,9.79,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,143,72,8,189,8.21,9.93,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,143,71,8,189,7.93,10.07,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,142,70,8,189,7.83,10.14,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,141,69,8,189,7.74,10.22,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,139,68,8,189,7.81,10.22,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,139,67,7,189,7.58,10.37,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,139,66,7,189,7.35,10.53,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,138,65,7,189,7.29,10.62,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,138,64,6,189,7.08,10.78,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,138,63,6,189,6.89,10.95,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,138,62,6,189,6.71,11.13,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,134,61,6,189,7.05,10.98,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,130,60,6,189,7.38,10.83,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,130,59,6,189,7.2,11.02,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,129,58,6,189,7.14,11.12,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,128,57,6,189,7.09,11.23,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,127,56,6,189,7.05,11.34,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,126,55,6,189,7.0,11.45,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,125,54,6,189,6.96,11.57,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,124,53,6,189,6.91,11.7,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,123,52,6,189,6.88,11.83,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,117,51,6,189,7.35,11.47,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,113,50,6,189,7.6,11.3,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,112,49,6,189,7.55,11.43,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,111,48,6,189,7.5,11.56,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,107,47,6,189,7.74,11.38,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,107,46,5,189,7.59,11.63,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,106,45,5,189,7.55,11.78,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,105,44,5,189,7.5,11.93,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,104,43,5,189,7.46,12.09,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,104,42,5,189,7.33,12.38,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,102,41,5,189,7.37,12.44,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,102,40,4,189,7.25,12.75,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,101,39,4,189,7.21,12.95,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,101,38,3,189,7.1,13.29,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,99,37,3,189,7.14,13.38,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,99,36,3,189,7.03,13.75,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,98,35,3,189,7.0,14.0,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,97,34,3,189,6.97,14.26,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,96,33,3,189,6.94,14.55,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,95,32,3,189,6.91,14.84,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,95,31,3,189,6.81,15.32,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,91,30,3,189,7.0,15.17,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,90,29,3,189,6.97,15.52,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,89,28,3,189,6.94,15.89,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,88,27,3,189,6.92,16.3,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,86,26,3,189,6.96,16.54,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,82,25,3,189,7.13,16.4,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,81,24,3,189,7.11,16.88,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,81,23,3,189,7.01,17.61,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,80,24,3,189,7.17,16.67,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,74,23,3,189,7.47,16.09,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,70,22,3,189,7.63,15.91,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,70,21,2,189,7.53,16.67,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,69,20,2,189,7.5,17.25,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,69,19,2,189,7.41,18.16,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,69,18,1,189,7.32,19.17,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,69,17,1,189,7.23,20.29,0
Southern Brave,Manchester Originals,The Ageas Bowl,male,69,16,0,189,7.14,21.56,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,166,99,10,170,20.0,8.38,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,165,98,10,170,12.5,8.42,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,165,97,10,170,8.33,8.51,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,159,96,10,170,13.75,8.28,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,158,95,10,170,12.0,8.32,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,158,94,10,170,10.0,8.4,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,155,93,10,170,10.71,8.33,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,149,92,10,170,13.12,8.1,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,149,91,10,170,11.67,8.19,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,149,90,10,170,10.5,8.28,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,145,89,10,170,11.36,8.15,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,144,89,10,170,11.82,8.09,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,140,88,10,170,12.5,7.95,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,140,87,10,170,11.54,8.05,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,140,86,10,170,10.71,8.14,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,136,85,10,170,11.33,8.0,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,135,84,10,170,10.94,8.04,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,131,83,10,170,11.47,7.89,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,131,84,10,170,12.19,7.8,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,131,83,10,170,11.47,7.89,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,131,82,10,170,10.83,7.99,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,127,81,10,170,11.32,7.84,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,126,80,10,170,11.0,7.88,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,126,79,10,170,10.48,7.97,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,126,78,10,170,10.0,8.08,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,125,77,10,170,9.78,8.12,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,125,76,9,170,9.38,8.22,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,124,75,9,170,9.2,8.27,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,121,74,9,170,9.42,8.18,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,117,73,9,170,9.81,8.01,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,117,72,9,170,9.46,8.12,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,117,71,8,170,9.14,8.24,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,116,70,8,170,9.0,8.29,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,115,69,8,170,8.87,8.33,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,115,68,8,170,8.59,8.46,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,114,67,8,170,8.48,8.51,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,113,66,8,170,8.38,8.56,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,113,65,8,170,8.14,8.69,0
Birmingham Phoenix,Northern Superchargers,Edgbaston,male,113,64,8,170,7.92,8.83,0
